3846:17,654,58,302,61,289,564,364,518,1196
3849:58,616,8,518,650,138,94,76,101,736
3850:58,654,616,518,29,354,289,76,101,15
3857:58,654,616,302,8,29,15,289,518,1102
3859:616,17,58,302,15,564,61,1196,518,787
3862:17,58,542,518,654,787,616,302,8,15
3888:17,508,8,245,302,15,76,542,81,238
3911:616,17,302,518,654,238,15,58,62,542
3921:81,780,1749,70,17,508,262,542,7211,1535
3929:302,616,58,654,542,8,650,518,15,508
3930:17,15,245,542,61,518,616,94,564,364
3934:6823,17084,71178,59650,10541,38291,34710,120727,31149,25817
3947:616,518,302,58,654,61,84,245,32,508
3950:302,654,564,61,15,8,861,84,289,542
3962:17,616,302,654,8,58,15,564,518,1196
3974:7008,42150,2303,103304,38716,8258,81362,50159,106681,24825
3975:17,58,654,302,542,61,8,518,564,650
3988:81,780,17,226,70,564,616,542,302,500
4001:
4006:17,654,616,302,15,542,61,245,58,32
4007:81,17,226,70,76,616,302,58,363,564
4008:17,654,76,302,138,650,1023,508,84,32
4009:17,542,616,654,518,15,8,58,1405,61
4028:81,3423,780,17,226,1888,8511,508,7211,2967
4031:17,518,302,8,616,58,70,76,245,542
4035:17,8,3207,518,774,1827,2403,2714,654,302
4053:17,616,15,518,8,542,564,302,58,32
4064:654,302,15,542,861,8,650,289,1196,554
4067:58,654,17,542,15,1196,8,32,861,61
4068:17,616,302,65,542,5567,508,84,327,564
4069:15,542,518,32,650,1196,322,94,861,354
4075:
4076:25271,87178,31273,65579,91878,46579,5738,30861,2259,12218
4084:17,654,861,15,61,84,564,32,8,554
4091:17,616,15,58,61,8,654,542,302,518
4098:32895,2252,276,37149,6456,14657,20861,2485,4864,9041
4103:302,58,616,654,84,76,564,650,8,518
4104:616,654,58,302,542,8,508,518,76,61
4124:168,984,719,8860,5480,661,5557,3601,1400,11255
4132:616,17,61,15,542,58,654,302,1196,245
4134:12084,103843,122533,44239,111949,14394,84266,62,90824,202
4138:17,8,70,302,84,616,245,654,518,1023
4140:168,1326,984,719,2337,2153,1528,76,463,564
4149:
4158:168,564,5480,719,1002,17,2275,698,1460,245
4164:17,302,616,654,518,8,32,61,58,15
4167:17,518,131,542,496,84,302,787,8,245
4171:9289,8321,226,17,736,1511,76,84,86,2548
4177:17,616,518,542,302,58,8,32,508,654
4179:17,302,58,616,15,61,542,84,354,787
4184:616,84,61,542,650,8,76,354,15,322
4190:17,654,8,76,736,564,302,650,1023,1790
4209:1164,54784,19715,88331,29969,32789,74525,3361,14500,6694
4210:17,58,654,616,302,542,15,101,518,61
4211:108608,88132,43926,91309,4600,28789,100732
4213:302,542,654,15,1196,861,564,61,84,1511
4223:
4237:302,518,654,616,58,101,61,564,354,29
4242:17,616,542,302,15,654,58,61,518,650
4248:2048,1539,39946,26641,2579,5145,2075,23580,3107,1065
4249:168,564,984,719,5480,17,1326,1023,81,226
4265:17,302,654,58,29,616,8,162,6,239
4269:17,616,58,564,15,518,1535,289,650,101
4273:58,616,654,302,542,76,15,8,301,70
4275:17,654,616,58,8,508,84,15,542,76
4277:17,58,654,542,8,61,1196,518,564,15
4281:58,17,302,861,542,650,8,61,15,29
4301:17,616,654,15,518,245,542,61,302,8
4303:616,17,302,654,15,58,650,518,32,1196
4304:302,84,542,15,8,94,787,564,650,518
4344:654,58,302,17,15,542,564,518,364,8
4353:17,8,787,518,58,542,84,302,101,508
4357:17,616,302,8,32,564,245,542,58,1405
4365:168,1326,984,8860,719,76,5480,10267,574,463
4371:17,508,616,8,654,58,245,32,61,564
4372:616,302,70,8,76,654,84,58,15,518
4399:616,17,542,518,58,15,564,650,1196,554
4400:17,616,15,58,654,364,302,61,542,564
4407:616,58,542,8,518,650,15,861,554,76
4424:12222,44885,76002,46978,76166,88078,36269,1558,36249,106150
4426:4455,12906,29047,50294,35703,986,85105,95591,42487,8764
4436:17,245,508,8,65,302,15,616,654,364
4453:8069,8,33420,4755,12565,5398,95577,157,28577,37794
4457:17,245,542,616,8,61,15,103,32,787
4458:17,616,364,542,58,302,518,61,245,787
4466:17,84,518,8,542,301,1102,15,650,61
4469:17,654,542,61,1196,518,1511,554,32,650
4482:17,58,302,61,32,861,564,518,1511,8
4507:84,302,616,654,58,1102,518,564,787,354
4514:17,616,58,564,654,61,8,76,542,15
4517:302,616,58,138,1102,289,518,354,564,650
4519:17,359,55480,1239,49928,18722,302,6,3329,15882
4522:3522,4671,8772,26509,7622,40840,76,311,214,5975
4530:17,302,58,654,564,650,542,8,15,61
4537:17,8,616,84,542,76,101,302,518,861
4543:17,15,616,564,518,8,654,58,302,1405
4562:17,616,8,654,302,518,650,15,32,245
4578:17,84,8,542,861,1102,29,564,190,289
4588:302,17,616,58,76,84,564,861,8,518
4618:245,1405,4268,65,17,353,15,94,8,364
4633:8977,69282,106297,81381,62686,21206,35545,947,508,650
4637:3926,35703,986,8764,35303,16404,103447,3103,1069,2616
4640:15,58,518,32,61,8,564,554,245,364
4641:2880,189,3107,1527,4825,6434,12990,508,4568,17
4642:616,654,302,8,508,518,542,101,564,76
4651:616,17,58,654,302,861,542,650,61,15
4665:616,58,654,84,518,8,289,101,542,650
4666:4479
4682:76,10937,3112,22920,698,1546,2291,19637,3847,7454
4687:302,58,616,84,29,1102,650,15,322,542
4692:15,616,58,302,518,654,8,542,84,61
4696:
4702:13617,5197,67691,3509,83972,36929,60121,7386,47507,34813
4730:302,616,58,654,15,84,518,542,8,564
4736:654,302,84,616,76,354,94,58,48,518
4745:17,302,542,15,61,518,84,32,564,554
4749:17,616,302,508,8,245,518,15,654,542
4751:25910,8167,12332,367,3126,3477,70,81,14841,57974
4760:76,17,616,2848,6387,58,302,736,508,84
4762:58,17,616,654,542,61,302,15,1196,32
4767:12332,226,616,654,17,564,70,302,25910,650
4774:58,616,518,650,354,76,861,289,32,61
4779:18056,813,8543,616,58,17,94,84,861,302
4788:302,58,654,616,518,650,1102,564,101,736
4789:
4794:302,654,616,58,518,8,650,15,84,61
4796:17,10503,8454,81,27291,1352,605,866,21963,3704
4797:61,518,1196,564,32,364,94,62,363,1535
4802:654,302,58,616,15,84,29,8,542,245
4816:17,302,616,654,58,736,238,8,84,224
4831:654,58,616,29,84,8,518,650,15,1102
4834:17,245,542,61,518,616,654,58,787,103
4852:616,58,17,70,542,61,302,654,564,1535
4863:17,518,8,616,302,654,245,84,787,364
4870:302,17,654,616,58,29,8,84,650,861
4875:654,616,58,542,8,1196,15,518,564,861
4889:654,616,302,58,8,518,650,70,15,94
4894:17,698,616,76,4880,866,787,65,8,564
4898:
4910:302,58,654,616,8,84,29,564,508,518
4919:17,616,654,58,302,15,8,61,518,32
4926:616,302,15,58,654,61,542,650,518,564
4934:1352,10041,2880,1527,3107,1712,1002,508,17,245
4935:15,245,302,518,654,1410,508,616,2302,17
4944:17,76,508,564,81,650,873,302,226,322
4946:17,84,654,70,616,245,58,302,354,508
4949:17,8,508,322,654,61,224,354,650,9354
4951:1205,70,1410,302,564,17,76,245,698,2917
4956:17,58,616,654,564,8,554,15,76,542
4961:17,616,81,245,564,8,76,542,58,650
4984:4826,25826,11108,1318,616,2665,236,205,302,29
4986:17,616,654,15,542,32,1023,8,508,518
4991:
4992:302,15,17,616,542,58,654,364,32,554
4998:58,302,17,518,542,650,61,15,8,29
5001:17,616,302,58,518,650,1196,542,787,61
5002:6503,8660,15921,17,24608,8,302,409,84,19871
5006:654,17,302,616,58,15,861,554,542,8
5007:710,4268,5117,564,103,518,1065,1410,17,61
5011:3548,698,115725,117347,802,20936,22533,47112,3159,7180
5015:17,518,8,58,15,84,302,542,4268,1405
5018:654,616,58,518,15,542,61,650,564,554
5031:302,654,58,518,84,564,650,1102,76,787
5039:1002,3506,16036,10536,441,1340,13,4194,6315,24838
5040:17,15,616,518,542,58,654,103,302,322
5047:17,61,542,616,8,15,518,32,58,654
5048:17,76,58,564,8,302,650,245,616,224
5079:616,58,15,542,8,564,518,6,289,101
5086:17,616,654,76,302,58,542,1535,61,70
5088:616,58,17,554,289,650,302,654,1196,518
5089:17,302,654,58,76,29,650,616,84,6
5090:17,508,76,70,84,354,302,1405,787,8
5097:17,302,70,508,76,542,8,32,616,1050
5107:17,787,542,8,518,654,15,616,70,61
5108:17,76,8,518,58,81,616,65,70,301
5119:616,302,542,654,58,518,84,1196,15,61
5120:17,302,542,654,58,15,616,518,61,361
5129:168,5480,8860,984,760,719,5738,463,5557,661
5147:58,654,8,650,84,861,76,518,542,6
5148:
5176:17,616,654,302,542,15,518,8,32,61
5180:17,302,76,70,616,650,873,1405,58,84
5188:508,4755,17,245,76,542,8,226,441,518
5202:
5207:17,302,518,616,84,1023,654,61,29,32
5208:17,518,542,84,15,289,101,787,322,650
5214:17,302,518,654,616,76,8,58,84,1405
5217:17,616,302,654,15,58,32,6,542,518
5247:616,17,542,654,15,58,302,1196,518,861
5271:17,70,518,616,138,654,8,302,354,564
5276:47134,20744,20963,37455,58142,19929,32280,36752,73638,24981
5279:302,17,58,8,736,518,101,29,289,94
5288:302,654,58,8,616,518,84,354,289,301
5294:17,245,518,32,542,1987,8,1405,508,15
5299:58,654,616,861,15,650,564,61,554,1196
5300:17,616,58,8,302,654,518,542,84,364
5306:616,17,302,654,518,15,8,289,58,564
5307:
5309:48,17,518,245,84,354,32,654,302,1023
5323:15,17,3855,15573,273,301,82586,901,409,16347
5325:89362,105630,62270,16073,8611,62979,71174,99721,20618,99343
5329:17,1119,4420,84,245,302,70,736,2935,496
5335:302,1102,654,8,518,58,616,29,736,354
5358:17,302,58,518,84,8,654,542,616,119
5361:17,302,58,616,84,518,8,542,1102,289
5364:564,1023,616,542,654,70,2139,2512,1535,17
5378:302,518,8,15,61,1196,554,289,322,354
5385:616,8,58,245,518,32,94,15,564,542
5387:17,650,564,861,32,101,76,322,787,518
5397:616,84,289,1102,564,354,542,8,650,518
5398:58,17,654,616,518,542,302,364,902,289
5403:654,58,542,518,15,650,84,61,8,787
5425:17,302,654,616,518,542,15,8,84,861
5433:654,58,616,224,8,84,29,76,1102,354
5434:17,616,302,654,32,226,70,58,6,15
5435:17,616,654,58,1102,564,15,542,101,508
5436:302,654,354,1102,8,616,29,518,301,58
5438:302,616,518,58,654,542,787,564,1102,61
5449:81,17,76,616,302,564,650,542,29,58
5455:17,302,654,58,61,32,245,518,564,650
5456:17,518,8,302,542,616,58,84,15,101
5458:17,1205,245,1744,441,518,508,4268,8,15
5462:518,58,245,654,8,302,32,508,15,61
5472:226,780,5767,731,17,262,3423,7211,1749,500
5474:58,302,542,15,518,8,32,564,554,76
5477:17,76,378,4755,8,1991,5975,564,931,1023
5478:17,70,245,65,1410,508,2715,15,76,103
5479:17,1405,65,302,542,518,15,32,508,61
5480:58,616,84,542,8,518,554,289,61,32
5499:140,17,70,7211,226,654,3939,229,508,1749
5500:56320,90243,112645,19544,42389,99656,90787,30759,119978,35016
5502:17,518,8,654,302,58,616,650,199,84
5512:616,17,58,654,61,15,32,302,8,518
5527:616,302,654,58,564,542,15,84,8,29
5529:
5530:17,58,302,654,542,61,32,564,8,245
5535:17,616,302,15,542,518,32,654,1535,61
5536:17,70,654,76,616,508,736,1382,40,394
5542:17,616,518,15,654,8,245,787,61,1405
5551:302,654,616,58,564,84,101,61,8,32
5562:17,616,58,302,15,542,84,650,354,61
5580:616,58,518,654,15,564,61,302,542,245
5584:12968,2260,2856,7940,11577,5486,24065,31356,46572,16360
5601:17,302,58,1196,8,542,15,554,518,84
5611:616,302,654,58,8,564,15,364,542,518
5632:654,17,302,58,542,1196,15,564,518,61
5640:76,654,17,58,698,190,1970,302,564,2139
5644:5975,4889,9054,1397,2510,13341,603,7926,6311,306
5645:17,654,302,138,301,616,29,58,84,901
5656:616,58,61,518,15,302,654,564,245,542
5666:236,3448,4203,12253,564,7795,17,776,14750,1912
5683:719,984,8860,463,574,661,2153,1528,2318,801
5691:
5696:17,8,15,616,61,84,542,654,58,508
5702:616,61,542,650,15,84,101,8,6,861
5707:1352,3107,1527,2880,3172,189,12990,1712,17,508
5717:12861,8392,9189,17486,76,1011,17,4625,9435,2543
5718:17,302,654,361,84,29,301,1102,76,138
5721:17,654,302,84,8,616,518,1102,58,101
5722:17,58,302,654,542,15,8,1196,76,238
5741:58,616,94,8,518,76,736,650,787,289
5765:17,654,15,542,58,302,8,518,861,902
5766:6906,42870,1176,8226,358,43400,76,45123,27364,9095
5780:302,17,58,542,15,32,564,518,61,554
5784:616,17,302,58,542,518,554,654,76,15
5788:3591,28577,1730,47847,719,74483,18709,41373
5798:17,8,518,302,616,508,542,654,58,84
5803:8,542,15,61,76,29,564,32,289,138
5817:17,58,616,650,84,542,564,94,8,15
5822:17,15,518,8,302,616,1405,65,84,508
5834:17,302,654,58,616,564,8,289,650,518
5858:168,984,719,5480,76,8860,564,135,5557,226
5863:4671,14259,17,311,11855,12861,2543,8,9435,1468
5864:616,17,302,654,15,564,8,32,542,61
5865:347,14237,70,1546,76,81,9043,1790,26741,2291
5866:81,731,226,564,76,168,8,17,518,245
5876:245,185,4268,4487,8,17,1410,2200,518,616
5884:17,616,542,58,1196,61,302,654,15,8
5890:17,654,302,58,616,650,285,564,76,15
5891:
5892:
5894:17,76,508,70,616,564,8,654,84,138
5896:388,1287,13584,4499,16149,118550,5403,14113,2337,297
5904:10372,18435,37380,5718,9222,92712,1546,57335,25615,19474
5905:17,84,518,302,616,58,654,101,29,1102
5922:302,654,58,8,1102,518,736,29,650,94
5923:17,616,58,654,302,542,518,84,650,61
5943:17,302,616,654,542,58,8,518,29,285
5947:10860,39828,554,41071,22192,20261,353,32709,65522,2051
5956:58,15,654,302,1511,554,564,650,1403,402
5964:616,17,542,58,654,861,518,302,1511,61
5978:4146,70,6901,2857,6117,40,39269,78027,16658,26915
5990:245,17,616,61,654,302,518,58,8,15
5994:15777,64804,63574,19135
6001:168,719,984,76,698,5480,574,1400,8860,135
6002:17,616,302,409,650,542,654,861,508,4919
6013:5956,58,17,650,302,18293,12236,12435,167,15
6018:17,616,654,61,518,58,302,245,15,787
6020:698,76,18975,10048,5053,11358,23230,24655,21640,23622
6027:58,616,8,302,84,654,518,1102,61,1405
6031:58,14642,6,15,17,4268,28854,194,322,356
6062:76,17,81,245,698,564,2139,616,650,654
6067:17,302,84,354,654,224,138,1187,48,542
6073:17,616,58,542,861,29,8,650,564,289
6076:58,17,302,542,654,15,518,564,1196,8
6078:19871,1495,302,8,9289,10492,17646,3372,3672,15921
6083:17,654,616,322,302,58,301,542,15,245
6093:654,29,8,361,138,58,736,301,616,518
6109:17,302,8,518,616,654,29,15,58,131
6110:17,1410,616,76,508,564,8,1471,2139,58
6118:616,15,61,245,654,58,564,508,8,518
6128:84,354,650,1102,76,8,289,301,564,138
6135:508,17,70,1790,76,226,787,378,1023,245
6137:302,58,8,15,542,289,518,61,32,564
6139:17,616,8,518,654,302,58,1102,902,542
6140:17,302,58,616,654,409,650,542,564,861
6145:13186,29,17424,9745,113497,1119,1202,1405,18792,33218
6146:
6155:245,8,518,15,76,564,302,1410,32,616
6161:17,616,302,518,654,564,508,8,542,58
6162:654,17,616,302,15,61,542,518,861,289
6164:70,226,140,262,986,508,1749,780,5767,17
6179:10981,4040,5975,533,17908,17316,7097,8772,603,6977
6186:654,17,616,302,518,542,15,564,787,101
6192:17,508,542,302,1535,226,654,58,616,138
6202:17,654,8,302,542,616,564,58,650,787
6205:17,302,654,58,29,84,354,616,650,358
6207:616,302,654,15,518,8,58,564,61,245
6210:17,518,302,1102,654,564,138,101,354,542
6219:4755,3107,1527,2880,1352,10041,378,508,1712,23191
6228:58,302,15,84,542,61,787,564,76,554
6270:8,17,616,542,518,654,787,58,101,302
6271:654,58,616,15,84,8,650,322,542,101
6274:
6283:302,654,58,616,8,29,542,518,138,15
6290:17,616,654,302,542,58,8,61,15,101
6292:245,94,17,103,518,2548,15,354,8,61
6298:17,508,616,58,542,302,654,518,8,564
6301:17,616,542,84,15,289,101,6,32,322
6312:
6331:780,17,731,226,70,3423,508,616,1535,654
6336:17,616,518,654,302,564,8,84,32,58
6338:616,654,302,58,8,650,15,564,508,542
6345:616,245,518,8,58,61,542,302,654,15
6351:1913,17,76,58,245,302,2139,70,262,508
6357:616,58,654,61,518,15,1196,564,650,322
6371:17,654,650,58,616,32,542,29,15,861
6391:
6392:17,616,542,564,15,302,70,508,61,654
6395:4755,508,17,1352,76,542,58,4825,8,654
6404:168,984,5480,661,1400,8860,1326,760,1528,801
6407:508,81,8,1527,76,1352,70,518,226,616
6413:44,302,17,168,224,1326,1682,81,162,654
6420:168,984,8733,574,719,8860,1400,10267,2153,463
6450:616,58,518,654,1102,15,542,289,564,787
6457:17,76,302,14470,77984,44315,114321,398,43008,10244
6469:17,302,654,616,76,58,542,70,29,650
6475:17,302,616,542,61,15,650,518,564,322
6520:508,17,564,70,15,780,616,245,363,1535
6536:14906,5195,32347,6960,2983,16350,16463,13700,71688,7195
6543:17,616,654,58,1196,542,518,861,564,238
6555:654,58,616,8,518,354,650,554,15,138
6565:27071,37522,22006,8439,1883,17,29737,80053,78244,47823
6568:840,3196,2548,197,5627,5111,27070,245,81,327
6569:
6587:302,17,58,654,542,861,15,1822,564,61
6593:58,616,17,542,861,29,84,15,101,32
6594:17,1023,84,48,1187,302,301,354,654,226
6597:17,616,542,654,564,58,302,15,1535,61
6600:81,17,226,70,302,508,138,32,8,65
6601:17,76,302,654,58,238,254,361,542,866
6602:30436,35715,10500,92165,65559,533,1753,28122,862,103717
6603:12332,12734,4575,17527,8167,25910,70,37042,2318,367
6641:17,302,8,616,518,542,15,58,654,32
6642:302,58,616,654,518,8,84,289,29,542
6655:17,302,58,654,866,616,542,354,15,84
6658:17,302,518,616,8,84,654,58,354,6
6671:3536,38470,3715,1830,81,15553,7409,70,10950,14885
6676:17,616,654,58,302,564,8,84,518,650
6682:84,58,616,8,101,518,736,289,301,650
6694:6432,36868,4386,27741,31969,2816,121221,7048,55305,1930
6698:
6723:168,984,661,8860,17,1400,135,5557,5480,2153
6724:17,616,15,238,518,226,245,76,94,302
6725:302,654,17,58,616,354,542,650,84,76
6728:616,302,8,654,58,542,15,289,101,1511
6735:58,17,616,542,61,15,8,518,289,564
6736:17,542,616,654,518,302,15,61,76,58
6737:17,654,302,616,15,58,76,245,564,787
6749:168,719,5480,8860,1400,661,135,8733,574,5557
6755:17,302,1102,654,8,58,518,616,861,542
6773:616,301,8,518,564,285,787,101,224,15
6792:17,654,302,58,8,518,564,101,354,15
6793:654,58,518,1102,616,354,8,508,245,138
6843:8,302,616,58,654,84,518,15,61,508
6851:17,518,10041,245,564,3107,616,378,61,902
6881:17,76,8,500,508,518,6491,58,564,616
6883:17,616,654,58,302,224,8,518,15,245
6886:58,616,61,76,1535,32,518,8,84,564
6889:654,302,518,58,8,84,245,29,1119,616
6894:5152,6922,112582
6895:866,254,546,17,2139,58,654,7194,302,698
6898:17,654,616,302,650,58,508,15,70,8
6903:17,654,302,29,354,58,84,616,650,301
6932:17,302,616,58,650,654,224,62,8,29
6933:17,616,508,76,364,245,363,70,238,58
6935:104512,97616,113270,39786,111979,17520,25523,36213,114998,40281
6939:17,302,616,654,542,58,518,84,15,32
6948:769,102171,4589,56195,1007,3514,6302,100224,64230,31819
6950:
6958:2528,866,16676,70,4326,8,650,302,17,113365
6960:17,302,654,8,84,518,70,76,616,508
6966:3770,25398,42150,2303,8258,103304,81362,38716,30800,106681
6977:17,616,58,302,654,542,301,564,8,103
6982:17,361,76,302,354,58,654,10692,8,15
6983:
6984:8,542,508,891,17,84,947,5567,1804,1558
6992:1827,2714,2403,245,1524,3506,3207,970,1744,17
7005:58,302,8,616,654,15,518,61,32,245
7019:17,245,8,518,302,84,542,363,508,15
7027:
7034:17,302,654,58,8,15,542,32,508,518
7035:616,58,654,15,302,518,8,542,650,61
7036:17,654,302,58,84,616,354,8,1102,70
7044:654,616,302,84,94,70,58,518,787,8
7053:76,1023,508,17,226,1405,564,1382,65,245
7059:984,6256,1326,2318,719,9874,661,8860,76,1069
7069:
7077:31168,58530,32107,62125,43857,64725,77790
7096:
7112:75057,120102,1382,2449,107052,71443,81729,533,23084,37505
7116:17,616,15,245,58,654,302,8,564,32
7118:58,616,654,542,15,76,554,8,6,1196
7133:616,58,84,8,650,518,564,354,289,61
7137:4943,8563,7082,26165,23213,52245,39684,15202,70580,34038
7140:17,302,518,616,84,58,654,650,101,15
7159:654,302,542,101,84,301,15,518,564,1102
7173:654,17,58,302,616,15,62,29,8,542
7178:17,302,616,654,508,32,8,564,402,542
7183:17,616,8,15,650,518,564,787,61,289
7184:
7188:
7192:616,15,58,518,32,61,1511,8,1196,564
7196:
7203:17,76,518,8,1023,84,5975,70,226,2139
7214:17,518,61,15,8,542,103,787,131,65
7224:17,15,616,542,518,61,8,654,58,564
7225:18087,82752,105578,557,66575,52049,21514,63391
7230:
7232:17,2139,76,10039,302,226,5097,866,890,84
7239:616,302,17,654,518,15,8,289,486,564
7242:19029,5611,44935,9782,20037,94354,22848,7614,110617,76460
7254:58624,21639,69391,27409,39442,122516,94872,12703,34208,103073
7268:17,616,15,162,542,84,650,861,8,289
7291:245,2715,17,441,1744,2028,710,564,774,70
7294:17,616,518,654,302,58,787,245,542,32
7299:616,302,58,1196,542,61,654,15,518,8
7303:83785,22110,41588,74118,25113,27309,21679,121398,14670,46289
7326:616,302,654,542,8,58,518,61,15,289
7340:15238,5670,11579,56166,70959,4743,8897,1730,10039,890
7346:17,542,564,58,508,654,302,1023,8,616
7348:302,654,17,58,29,616,76,84,61,363
7351:
7356:1326,81,1682,302,168,508,1460,2139,70,224
7366:654,58,616,8,1102,564,29,354,650,101
7367:76,17,986,226,302,58,81,508,650,1069
7383:19886,20327,899,86531,48,5187,1622,20351,51452,28994
7397:17,58,302,654,1196,61,542,62,15,650
7410:81,226,17,70,564,500,262,654,508,780
7414:17,654,58,302,29,616,650,224,162,138
7419:168,8860,719,76,5480,661,984,463,1400,10267
7429:
7433:654,616,302,58,8,650,542,564,1196,29
7444:17,302,787,8,7334,84,616,327,518,542
7451:69,1917,38690,1617,17944,12495,3,65161,1549,18453
7461:17,564,654,302,650,616,58,70,518,8
7466:2268,1951,17,245,518,8,364,1405,4268,8457
7467:616,542,61,32,8,654,58,245,508,1023
7488:58,616,302,15,542,650,564,32,84,322
7489:7612,24032,85656,50463,98736,39860,68947,58835,83977,77905
7517:3378,10178,11408,22713,186,40483,40356,32261,36743,13192
7518:84,654,518,302,58,616,15,61,542,245
7519:15,616,8,518,302,654,508,542,787,245
7527:20300,245,39395,353,774,33882,1524,2200,8,17
7542:17,76,654,302,138,616,58,70,6,8
7555:17920,28417,78217,73619,13716,6165,5784,39066,117659,17692
7556:67880,22059,901,698,20008,40,48210,17498,31342,8419
7558:168,17,76,616,302,58,554,564,226,356
7563:84,58,354,616,8,650,301,289,224,101
7572:168,984,719,661,574,8733,5557,135,9417,2153
7586:168,984,5480,719,661,8860,760,1326,1400,7838
7590:654,616,302,542,84,518,289,8,15,861
7603:616,58,654,302,542,15,1196,289,32,650
